src_bytes,dst_bytes,duration,count,srv_count,protocol,label
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,452.0,452.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,127.0,16.0,0.0,DoS
209.0,290.0,0.0,32.0,34.0,0.0,Normal
236.0,3658.0,0.0,11.0,11.0,0.0,Normal
0.0,0.0,0.0,143.0,6.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,235.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,203.0,2.0,0.0,DoS
213.0,27264.0,0.0,3.0,4.0,0.0,Normal
520.0,0.0,0.0,447.0,447.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
325.0,12304.0,0.0,9.0,9.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
316.0,1546.0,0.0,8.0,11.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
147.0,105.0,2110.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,204.0,2.0,0.0,DoS
0.0,0.0,0.0,268.0,22.0,0.0,DoS
0.0,0.0,0.0,219.0,2.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
187.0,12414.0,0.0,1.0,2.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
0.0,0.0,0.0,250.0,9.0,0.0,DoS
0.0,0.0,0.0,1.0,2.0,0.0,Normal
0.0,0.0,0.0,213.0,2.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
221.0,313.0,0.0,25.0,25.0,0.0,Normal
217.0,1759.0,0.0,9.0,9.0,0.0,Normal
0.0,0.0,0.0,241.0,12.0,0.0,DoS
2565.0,330.0,7.0,1.0,2.0,0.0,Normal
249.0,263.0,0.0,16.0,20.0,0.0,Normal
0.0,0.0,0.0,120.0,17.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,147.0,3.0,0.0,DoS
105.0,146.0,0.0,1.0,1.0,1.0,Normal
0.0,0.0,0.0,119.0,14.0,0.0,DoS
227.0,1197.0,0.0,3.0,5.0,0.0,Normal
258.0,7546.0,0.0,2.0,2.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,127.0,18.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
278.0,5767.0,0.0,12.0,12.0,0.0,Normal
0.0,0.0,0.0,95.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
310.0,2446.0,0.0,11.0,11.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,114.0,13.0,0.0,DoS
393.0,1288885.0,544.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,103.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Port Scan
0.0,0.0,0.0,289.0,19.0,0.0,DoS
0.0,0.0,0.0,204.0,2.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
293.0,278.0,0.0,8.0,10.0,0.0,Normal
520.0,0.0,0.0,459.0,459.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,116.0,15.0,0.0,DoS
0.0,0.0,0.0,275.0,7.0,0.0,DoS
0.0,0.0,0.0,276.0,9.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
8.0,0.0,0.0,1.0,23.0,2.0,Port Scan
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1253.0,337.0,8.0,1.0,2.0,0.0,Normal
146.0,0.0,0.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,115.0,6.0,0.0,DoS
0.0,0.0,0.0,111.0,17.0,0.0,DoS
0.0,0.0,0.0,236.0,14.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,147.0,1.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
212.0,9156.0,0.0,12.0,12.0,0.0,Normal
0.0,0.0,0.0,282.0,17.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
323.0,608.0,0.0,22.0,35.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
305.0,9967.0,0.0,5.0,6.0,0.0,Normal
0.0,0.0,0.0,102.0,1.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
3888.0,0.0,0.0,9.0,9.0,0.0,Normal
207.0,335.0,0.0,58.0,59.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,126.0,18.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,461.0,461.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,141.0,14.0,0.0,DoS
48.0,48.0,0.0,1.0,1.0,1.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,104.0,4.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,271.0,18.0,0.0,DoS
207.0,434.0,0.0,20.0,20.0,0.0,Normal
248.0,397.0,0.0,32.0,64.0,0.0,Normal
0.0,0.0,0.0,119.0,17.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
8.0,0.0,0.0,1.0,45.0,2.0,Port Scan
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
146.0,0.0,0.0,3.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,238.0,14.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,467.0,467.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
292.0,1691.0,0.0,4.0,4.0,0.0,Normal
1696.0,380.0,3.0,1.0,2.0,0.0,Normal
217.0,1021.0,0.0,2.0,2.0,0.0,Normal
232.0,906.0,0.0,11.0,11.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,90.0,4.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
211.0,5560.0,0.0,4.0,4.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
42.0,42.0,0.0,2.0,4.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,0.0,0.0,2.0,2.0,1.0,Normal
0.0,0.0,0.0,102.0,12.0,0.0,DoS
230.0,487.0,0.0,21.0,36.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,448.0,448.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,265.0,12.0,0.0,DoS
0.0,0.0,0.0,300.0,20.0,0.0,DoS
0.0,0.0,0.0,211.0,8.0,0.0,DoS
520.0,0.0,0.0,450.0,450.0,2.0,DoS
0.0,0.0,0.0,237.0,2.0,0.0,DoS
192.0,0.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
0.0,0.0,0.0,35.0,8.0,0.0,DoS
0.0,0.0,0.0,184.0,7.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,147.0,19.0,2.0,2.0,1.0,Normal
490.0,6879.0,0.0,3.0,3.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,265.0,23.0,0.0,DoS
229.0,8183.0,0.0,5.0,10.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1480.0,0.0,0.0,2.0,2.0,2.0,DoS
317.0,398.0,0.0,3.0,3.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
152.0,128.0,0.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,105.0,6.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,458.0,458.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,136.0,7.0,0.0,DoS
0.0,0.0,0.0,235.0,9.0,0.0,DoS
0.0,0.0,0.0,299.0,20.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
221.0,336.0,0.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,113.0,17.0,0.0,DoS
146.0,105.0,2405.0,2.0,2.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,197.0,1.0,0.0,DoS
0.0,0.0,0.0,122.0,1.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
489.0,6794.0,0.0,12.0,15.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,219.0,2.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,477.0,477.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
887.0,330.0,1.0,1.0,2.0,0.0,Normal
0.0,0.0,0.0,132.0,12.0,0.0,DoS
0.0,0.0,0.0,277.0,12.0,0.0,DoS
0.0,0.0,0.0,292.0,3.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,218.0,19.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
894.0,330.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,210.0,1.0,0.0,DoS
520.0,0.0,0.0,490.0,490.0,2.0,DoS
0.0,0.0,0.0,107.0,3.0,0.0,DoS
520.0,0.0,0.0,484.0,484.0,2.0,DoS
0.0,0.0,0.0,121.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
195.0,406.0,0.0,1.0,12.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,102.0,11.0,0.0,DoS
211.0,2393.0,0.0,25.0,25.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,258.0,21.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
319.0,1109.0,0.0,20.0,37.0,0.0,Normal
0.0,0.0,0.0,220.0,10.0,0.0,DoS
46.0,135.0,0.0,107.0,173.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
32.0,0.0,0.0,1.0,3.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,162.0,17.0,0.0,DoS
274.0,8680.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,123.0,5.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
248.0,640.0,0.0,14.0,14.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
161.0,68935.0,0.0,1.0,15.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,100.0,7.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,247.0,18.0,0.0,DoS
209.0,1965.0,0.0,35.0,46.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
206.0,9457.0,0.0,6.0,6.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
289.0,1435.0,0.0,8.0,8.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
0.0,0.0,0.0,191.0,1.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,446.0,446.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,449.0,449.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,125.0,24.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
345.0,1083.0,0.0,6.0,6.0,0.0,Normal
0.0,0.0,0.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,205.0,3.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,198.0,3.0,0.0,DoS
520.0,0.0,0.0,484.0,484.0,2.0,DoS
231.0,1651.0,0.0,12.0,12.0,0.0,Normal
520.0,0.0,0.0,464.0,464.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
217.0,2447.0,0.0,4.0,10.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,226.0,10.0,0.0,DoS
300.0,5013.0,0.0,25.0,25.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,117.0,17.0,0.0,DoS
0.0,0.0,0.0,223.0,4.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,441.0,441.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Port Scan
0.0,0.0,0.0,286.0,1.0,0.0,Port Scan
0.0,0.0,0.0,207.0,4.0,0.0,DoS
160.0,4358.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,232.0,12.0,0.0,DoS
0.0,0.0,0.0,218.0,9.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,136.0,2.0,0.0,DoS
266.0,1839.0,0.0,5.0,5.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,171.0,1.0,0.0,Port Scan
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,227.0,21.0,0.0,DoS
105.0,147.0,0.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1495.0,327.0,0.0,1.0,1.0,0.0,Normal
310.0,644.0,0.0,3.0,14.0,0.0,Normal
1907.0,327.0,2.0,1.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
232.0,2354.0,0.0,20.0,20.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,275.0,22.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
174.0,2072.0,0.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,452.0,452.0,2.0,DoS
0.0,0.0,0.0,118.0,15.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
315.0,2509.0,0.0,8.0,16.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,81.0,19.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,132.0,17.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,137.0,17.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,447.0,447.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Port Scan
0.0,0.0,0.0,1.0,1.0,0.0,Port Scan
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,271.0,16.0,0.0,DoS
0.0,0.0,0.0,109.0,5.0,0.0,DoS
147.0,147.0,0.0,1.0,1.0,1.0,Normal
303.0,316.0,0.0,7.0,21.0,0.0,Normal
520.0,0.0,0.0,459.0,459.0,2.0,DoS
304.0,434.0,0.0,10.0,12.0,0.0,Normal
0.0,0.0,0.0,222.0,4.0,0.0,DoS
181.0,0.0,0.0,6.0,6.0,2.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1496.0,482.0,0.0,1.0,2.0,0.0,Normal
145.0,0.0,0.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,142.0,16.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
0.0,0.0,0.0,130.0,16.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,450.0,450.0,2.0,DoS
520.0,0.0,0.0,451.0,451.0,2.0,DoS
520.0,0.0,0.0,434.0,434.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
197.0,169.0,0.0,16.0,16.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,252.0,7.0,0.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
275.0,2414.0,0.0,9.0,15.0,0.0,Normal
520.0,0.0,0.0,451.0,451.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,108.0,16.0,0.0,DoS
0.0,0.0,0.0,101.0,16.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
229.0,342.0,0.0,6.0,8.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
205.0,1193.0,0.0,34.0,39.0,0.0,Normal
306.0,574.0,0.0,11.0,49.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
299.0,188.0,0.0,1.0,13.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1400.0,374.0,1.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
278.0,671.0,0.0,7.0,7.0,0.0,Normal
170.0,7510.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
146.0,0.0,0.0,4.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,108.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,0.0,0.0,2.0,2.0,1.0,Normal
0.0,0.0,0.0,189.0,12.0,0.0,DoS
0.0,0.0,0.0,282.0,12.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,293.0,17.0,0.0,DoS
146.0,105.0,5013.0,4.0,2.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
146.0,105.0,1398.0,2.0,1.0,1.0,Normal
0.0,0.0,0.0,511.0,1.0,0.0,Port Scan
105.0,147.0,14.0,2.0,2.0,1.0,Normal
32.0,0.0,0.0,1.0,3.0,1.0,Normal
209.0,1044.0,0.0,4.0,4.0,0.0,Normal
520.0,0.0,0.0,443.0,443.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,141.0,14.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
311.0,1283.0,0.0,10.0,21.0,0.0,Normal
271.0,10462.0,0.0,3.0,3.0,0.0,Normal
208.0,1155.0,0.0,18.0,19.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
192.0,296.0,0.0,5.0,8.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,233.0,9.0,0.0,DoS
520.0,0.0,0.0,450.0,450.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
364.0,1596.0,0.0,5.0,5.0,0.0,Normal
520.0,0.0,0.0,459.0,459.0,2.0,DoS
0.0,0.0,0.0,292.0,18.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,456.0,456.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,221.0,16.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
109.0,410.0,0.0,1.0,1.0,0.0,Normal
240.0,1481.0,0.0,19.0,20.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
287.0,35606.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
